"","CTRY","YEAR","CIRI","COW","POLITY","UNCTRY","UNREG","UNSUBREG","PHYSINT","DISAP","KILL","POLPRIS","TORT","OLD_EMPINX","NEW_EMPINX","ASSN","FORMOV","DOMMOV","OLD_MOVE","SPEECH","ELECSD","OLD_RELFRE","NEW_RELFRE","WORKER","WECON","WOPOL","WOSOC","INJUD","ccode"
"2721","Jordan",2004,362,663,663,400,142,145,4,2,1,0,1,1,3,1,0,1,0,0,0,0,0,1,1,2,0,1,663
"2722","Jordan",2005,362,663,663,400,142,145,5,2,2,0,1,1,3,1,0,1,0,0,0,0,0,1,1,2,NA,1,663
"2723","Jordan",2006,362,663,663,400,142,145,4,2,1,1,0,3,5,1,1,1,1,0,0,0,1,1,1,1,NA,1,663
"2724","Jordan",2007,362,663,663,400,142,145,4,2,1,1,0,NA,4,1,2,0,NA,0,0,NA,0,1,1,2,0,1,663
"2725","Jordan",2008,362,663,663,400,142,145,3,2,1,0,0,NA,3,0,2,0,NA,0,0,NA,0,1,0,2,NA,1,663
"2726","Jordan",2009,362,663,663,400,142,145,3,2,1,0,0,NA,2,0,2,0,NA,0,0,NA,0,0,0,2,NA,0,663
"2727","Jordan",2010,362,663,663,400,142,145,4,2,2,0,0,NA,2,0,2,0,NA,0,0,NA,0,0,0,2,NA,0,663
"2728","Jordan",2011,362,663,663,400,142,145,3,1,1,1,0,NA,2,0,2,0,NA,0,0,NA,0,0,0,2,NA,1,663
"2729","Kazakhstan",1981,365,705,705,398,142,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705
"2730","Kazakhstan",1982,365,705,705,398,142,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705
"2731","Kazakhstan",1983,365,705,705,398,142,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705
"2732","Kazakhstan",1984,365,705,705,398,142,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705
"2733","Kazakhstan",1985,365,705,705,398,142,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705
"2734","Kazakhstan",1986,365,705,705,398,142,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705
"2735","Kazakhstan",1987,365,705,705,398,142,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705
"2736","Kazakhstan",1988,365,705,705,398,142,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705
"2737","Kazakhstan",1989,365,705,705,398,142,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705
"2738","Kazakhstan",1990,365,705,705,398,142,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705
"2739","Kazakhstan",1991,365,705,705,398,142,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705
"2740","Kazakhstan",1992,365,705,705,398,142,62,7,2,2,1,2,7,7,1,1,0,1,1,1,1,2,1,1,2,1,1,705
"2741","Kazakhstan",1993,365,705,705,398,142,62,7,2,2,1,2,6,9,1,1,1,1,1,2,0,2,1,1,2,1,0,705
"2742","Kazakhstan",1994,365,705,705,398,142,62,6,2,2,1,1,3,6,1,1,1,1,0,0,0,2,1,1,2,1,0,705
"2743","Kazakhstan",1995,365,705,705,398,142,62,6,2,2,1,1,3,6,1,1,1,1,0,0,0,2,1,1,2,1,0,705
"2744","Kazakhstan",1996,365,705,705,398,142,62,5,2,2,1,0,7,7,1,1,1,1,1,1,1,1,1,1,2,1,0,705
"2745","Kazakhstan",1997,365,705,705,398,142,62,7,2,2,2,1,7,6,0,1,1,1,1,1,1,1,1,1,2,1,0,705
"2746","Kazakhstan",1998,365,705,705,398,142,62,6,2,2,1,1,8,7,0,1,1,1,2,1,1,1,1,1,2,1,0,705
"2747","Kazakhstan",1999,365,705,705,398,142,62,5,2,2,1,0,7,5,0,1,1,1,1,0,1,0,2,1,2,1,0,705
"2748","Kazakhstan",2000,365,705,705,398,142,62,5,2,1,2,0,5,3,0,1,1,1,0,0,1,0,1,1,2,1,0,705
"2749","Kazakhstan",2001,365,705,705,398,142,62,6,2,2,2,0,4,4,0,1,1,1,1,0,0,0,1,1,2,1,0,705
"2750","Kazakhstan",2002,365,705,705,398,142,62,6,2,2,2,0,4,4,0,1,1,1,1,1,0,0,0,1,2,1,0,705
"2751","Kazakhstan",2003,365,705,705,398,142,62,4,2,1,1,0,3,3,0,1,1,1,1,0,0,0,0,1,2,1,0,705
"2752","Kazakhstan",2004,365,705,705,398,142,62,4,2,1,1,0,4,3,1,1,1,1,0,0,1,0,0,1,2,1,0,705
"2753","Kazakhstan",2005,365,705,705,398,142,62,4,2,1,1,0,4,3,1,1,1,1,0,0,1,0,0,1,2,NA,1,705
"2754","Kazakhstan",2006,365,705,705,398,142,62,4,2,1,1,0,3,4,1,1,1,0,0,1,1,0,0,1,2,NA,0,705
"2755","Kazakhstan",2007,365,705,705,398,142,62,3,1,1,1,0,NA,2,0,1,1,NA,0,0,NA,0,0,1,2,1,0,705
"2756","Kazakhstan",2008,365,705,705,398,142,62,4,2,1,1,0,NA,3,0,1,1,NA,0,0,NA,1,0,1,2,NA,0,705
"2757","Kazakhstan",2009,365,705,705,398,142,62,4,2,1,1,0,NA,3,0,1,1,NA,0,0,NA,1,0,1,2,NA,0,705
"2758","Kazakhstan",2010,365,705,705,398,142,62,4,2,1,1,0,NA,3,0,1,1,NA,0,0,NA,0,1,1,2,NA,0,705
"2759","Kazakhstan",2011,365,705,705,398,142,62,2,0,1,1,0,NA,4,0,1,1,NA,1,0,NA,0,1,1,2,NA,0,705
"2760","Kenya",1981,368,501,501,404,2,14,6,2,2,1,1,5,7,0,1,2,0,1,1,1,1,1,1,1,1,2,501
"2761","Kenya",1982,368,501,501,404,2,14,6,2,2,1,1,4,6,1,1,1,0,0,1,1,1,1,1,1,0,2,501
"2762","Kenya",1983,368,501,501,404,2,14,6,2,2,1,1,6,6,1,1,1,1,0,1,1,1,1,1,1,1,2,501
"2763","Kenya",1984,368,501,501,404,2,14,6,2,2,1,1,2,6,1,1,1,0,1,0,0,1,1,1,1,1,2,501
"2764","Kenya",1985,368,501,501,404,2,14,5,2,2,1,0,5,8,1,1,2,1,1,1,0,1,1,1,2,1,2,501
"2765","Kenya",1986,368,501,501,404,2,14,6,2,2,1,1,6,8,0,1,2,1,1,1,0,1,2,1,2,1,1,501
"2766","Kenya",1987,368,501,501,404,2,14,5,2,2,0,1,4,6,0,1,2,1,1,0,0,1,1,1,2,1,2,501
"2767","Kenya",1988,368,501,501,404,2,14,3,1,1,1,0,4,6,0,1,2,1,1,0,0,1,1,1,2,0,1,501
"2768","Kenya",1989,368,501,501,404,2,14,4,2,1,1,0,1,4,0,1,2,0,0,0,0,0,1,1,1,0,1,501
"2769","Kenya",1990,368,501,501,404,2,14,5,2,1,1,1,3,4,0,1,2,1,1,0,0,0,0,1,1,1,1,501
"2770","Kenya",1991,368,501,501,404,2,14,3,2,1,0,0,5,6,0,1,2,1,1,0,1,2,0,1,1,1,1,501
"2771","Kenya",1992,368,501,501,404,2,14,2,2,0,0,0,5,4,0,1,2,1,1,0,1,0,0,1,2,1,0,501
"2772","Kenya",1993,368,501,501,404,2,14,5,2,1,1,1,4,5,0,1,1,1,1,0,0,1,1,1,2,1,0,501
"2773","Kenya",1994,368,501,501,404,2,14,4,1,2,1,0,5,5,0,1,1,1,0,1,1,2,0,1,2,1,0,501
"2774","Kenya",1995,368,501,501,404,2,14,4,1,2,1,0,5,2,0,0,0,1,0,1,1,1,0,1,2,1,0,501
"2775","Kenya",1996,368,501,501,404,2,14,4,2,1,1,0,5,6,0,0,1,1,1,1,0,2,1,1,2,1,1,501
"2776","Kenya",1997,368,501,501,404,2,14,4,2,1,1,0,5,5,0,0,1,1,1,1,0,1,1,1,1,1,1,501
"2777","Kenya",1998,368,501,501,404,2,14,2,2,0,0,0,6,7,0,0,2,1,1,1,0,1,2,1,1,1,1,501
"2778","Kenya",1999,368,501,501,404,2,14,1,1,0,0,0,5,4,0,0,1,1,1,0,0,0,2,1,1,1,1,501
"2779","Kenya",2000,368,501,501,404,2,14,2,2,0,0,0,5,3,0,0,0,1,1,1,0,0,1,1,1,1,1,501
"2780","Kenya",2001,368,501,501,404,2,14,3,2,1,0,0,5,5,1,0,0,1,1,1,0,1,1,1,1,1,1,501
"2781","Kenya",2002,368,501,501,404,2,14,2,2,0,0,0,5,4,1,0,0,1,1,1,0,0,1,1,2,1,1,501
"2782","Kenya",2003,368,501,501,404,2,14,3,2,0,1,0,3,3,0,0,0,0,1,1,0,0,1,1,2,0,1,501
"2783","Kenya",2004,368,501,501,404,2,14,4,2,0,2,0,7,7,0,1,1,1,1,1,1,2,1,1,2,0,1,501
"2784","Kenya",2005,368,501,501,404,2,14,3,2,0,1,0,8,7,1,1,1,1,1,2,1,0,1,1,2,NA,0,501
"2785","Kenya",2006,368,501,501,404,2,14,3,2,0,1,0,7,8,1,1,1,1,1,1,1,2,1,0,2,NA,0,501
"2786","Kenya",2007,368,501,501,404,2,14,3,2,0,1,0,NA,5,0,0,1,NA,1,1,NA,1,1,0,2,0,0,501
"2787","Kenya",2008,368,501,501,404,2,14,2,1,0,1,0,NA,5,0,0,1,NA,1,1,NA,1,1,1,2,NA,0,501
"2788","Kenya",2009,368,501,501,404,2,14,2,1,0,1,0,NA,4,0,0,1,NA,0,1,NA,1,1,0,2,NA,0,501
"2789","Kenya",2010,368,501,501,404,2,14,4,2,1,1,0,NA,5,0,0,1,NA,1,1,NA,1,1,0,2,NA,0,501
"2790","Kenya",2011,368,501,501,404,2,14,4,2,1,1,0,NA,4,0,0,1,NA,1,1,NA,0,1,0,2,NA,0,501
"2791","Kiribati",1981,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,946
"2792","Kiribati",1982,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,946
"2793","Kiribati",1983,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,946
"2794","Kiribati",1984,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,946
"2795","Kiribati",1985,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,946
"2796","Kiribati",1986,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,-999,-999,NA,NA,NA,NA,2,NA,NA,NA,NA,-999,946
"2797","Kiribati",1987,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,-999,946
"2798","Kiribati",1988,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,-999,946
"2799","Kiribati",1989,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,946
"2800","Kiribati",1990,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,946
"2801","Kiribati",1991,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,946
"2802","Kiribati",1992,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,946
"2803","Kiribati",1993,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,946
"2804","Kiribati",1994,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,946
"2805","Kiribati",1995,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,946
"2806","Kiribati",1996,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,946
"2807","Kiribati",1997,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,946
"2808","Kiribati",1998,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,946
"2809","Kiribati",1999,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,946
"2810","Kiribati",2000,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,946
"2811","Kiribati",2001,371,946,946,296,9,57,8,2,2,2,2,8,12,2,2,2,1,1,2,1,2,1,1,1,3,2,946
"2812","Kiribati",2002,371,946,946,296,9,57,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,946
"2813","Kiribati",2003,371,946,946,296,9,57,8,2,2,2,2,8,12,2,2,2,1,1,2,1,2,1,2,2,3,2,946
"2814","Kiribati",2004,371,946,946,296,9,57,8,2,2,2,2,9,13,2,2,2,1,2,2,1,2,1,1,1,2,2,946
"2815","Kiribati",2005,371,946,946,296,9,57,8,2,2,2,2,8,12,2,2,2,1,1,2,1,2,1,1,1,NA,2,946
"2816","Kiribati",2006,371,946,946,296,9,57,8,2,2,2,2,9,13,2,2,2,1,2,2,1,2,1,1,1,NA,2,946
"2817","Kiribati",2007,371,946,946,296,9,57,8,2,2,2,2,NA,12,2,1,2,NA,1,2,NA,2,2,1,1,2,2,946
"2818","Kiribati",2008,371,946,946,296,9,57,8,2,2,2,2,NA,12,2,1,2,NA,2,2,NA,2,1,1,1,NA,2,946
"2819","Kiribati",2009,371,946,946,296,9,57,8,2,2,2,2,NA,13,2,2,2,NA,1,2,NA,2,2,1,1,NA,2,946
"2820","Kiribati",2010,371,946,946,296,9,57,8,2,2,2,2,NA,13,2,2,2,NA,2,2,NA,2,1,1,2,NA,2,946
"2821","Kiribati",2011,371,946,946,296,9,57,8,2,2,2,2,NA,13,2,2,2,NA,2,2,NA,2,1,0,2,NA,2,946
"2822","Korea, Democratic People's Republic of",1981,374,731,731,408,142,30,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,1,1,731
"2823","Korea, Democratic People's Republic of",1982,374,731,731,408,142,30,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,731
"2824","Korea, Democratic People's Republic of",1983,374,731,731,408,142,30,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,731
"2825","Korea, Democratic People's Republic of",1984,374,731,731,408,142,30,NA,-999,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,2,1,1,731
"2826","Korea, Democratic People's Republic of",1985,374,731,731,408,142,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,731
"2827","Korea, Democratic People's Republic of",1986,374,731,731,408,142,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,731
"2828","Korea, Democratic People's Republic of",1987,374,731,731,408,142,30,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,1,1,731
"2829","Korea, Democratic People's Republic of",1988,374,731,731,408,142,30,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,731
"2830","Korea, Democratic People's Republic of",1989,374,731,731,408,142,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,731
"2831","Korea, Democratic People's Republic of",1990,374,731,731,408,142,30,NA,-999,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,1,1,731
"2832","Korea, Democratic People's Republic of",1991,374,731,731,408,142,30,NA,-999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,731
"2833","Korea, Democratic People's Republic of",1992,374,731,731,408,142,30,NA,-999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,731
"2834","Korea, Democratic People's Republic of",1993,374,731,731,408,142,30,NA,-999,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,731
"2835","Korea, Democratic People's Republic of",1994,374,731,731,408,142,30,NA,-999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,731
"2836","Korea, Democratic People's Republic of",1995,374,731,731,408,142,30,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,731
"2837","Korea, Democratic People's Republic of",1996,374,731,731,408,142,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,731
"2838","Korea, Democratic People's Republic of",1997,374,731,731,408,142,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,731
"2839","Korea, Democratic People's Republic of",1998,374,731,731,408,142,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,731
"2840","Korea, Democratic People's Republic of",1999,374,731,731,408,142,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,731
"2841","Korea, Democratic People's Republic of",2000,374,731,731,408,142,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,731
"2842","Korea, Democratic People's Republic of",2001,374,731,731,408,142,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,731
"2843","Korea, Democratic People's Republic of",2002,374,731,731,408,142,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,731
"2844","Korea, Democratic People's Republic of",2003,374,731,731,408,142,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,731
"2845","Korea, Democratic People's Republic of",2004,374,731,731,408,142,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-999,0,731
"2846","Korea, Democratic People's Republic of",2005,374,731,731,408,142,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,731
"2847","Korea, Democratic People's Republic of",2006,374,731,731,408,142,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,0,731
"2848","Korea, Democratic People's Republic of",2007,374,731,731,408,142,30,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,2,-999,0,731
"2849","Korea, Democratic People's Republic of",2008,374,731,731,408,142,30,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,2,NA,0,731
"2850","Korea, Democratic People's Republic of",2009,374,731,731,408,142,30,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,2,NA,0,731
"2851","Korea, Democratic People's Republic of",2010,374,731,731,408,142,30,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,2,NA,0,731
"2852","Korea, Democratic People's Republic of",2011,374,731,731,408,142,30,1,1,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,2,NA,0,731
"2853","Korea, Republic of",1981,377,732,732,410,142,30,4,2,2,0,0,5,5,0,1,2,1,0,1,1,1,0,1,1,0,0,732
"2854","Korea, Republic of",1982,377,732,732,410,142,30,4,2,2,0,0,5,6,0,1,2,1,0,1,1,2,0,1,1,1,1,732
"2855","Korea, Republic of",1983,377,732,732,410,142,30,5,2,1,1,1,5,7,1,1,2,1,0,1,1,2,0,1,1,1,1,732
"2856","Korea, Republic of",1984,377,732,732,410,142,30,6,2,2,1,1,6,7,1,1,2,1,1,1,1,1,0,1,1,0,0,732
"2857","Korea, Republic of",1985,377,732,732,410,142,30,4,2,2,0,0,5,4,0,1,2,1,0,1,1,0,0,0,1,0,1,732
"2858","Korea, Republic of",1986,377,732,732,410,142,30,4,2,1,0,1,7,6,0,1,2,1,1,1,1,0,1,1,1,1,1,732
"2859","Korea, Republic of",1987,377,732,732,410,142,30,3,1,1,0,1,6,5,0,1,2,1,1,1,1,0,0,1,1,0,1,732
"2860","Korea, Republic of",1988,377,732,732,410,142,30,6,1,2,1,2,8,9,0,1,2,1,1,2,1,2,1,1,1,1,1,732
"2861","Korea, Republic of",1989,377,732,732,410,142,30,4,2,1,0,1,6,6,0,1,2,1,0,2,1,1,0,1,1,1,1,732
"2862","Korea, Republic of",1990,377,732,732,410,142,30,4,2,2,0,0,6,7,0,1,2,1,1,1,1,2,0,1,1,1,1,732
"2863","Korea, Republic of",1991,377,732,732,410,142,30,3,2,1,0,0,6,9,0,1,2,0,1,2,1,2,1,1,1,1,1,732
"2864","Korea, Republic of",1992,377,732,732,410,142,30,4,2,2,0,0,7,9,1,1,2,1,1,1,1,2,1,1,1,1,1,732
"2865","Korea, Republic of",1993,377,732,732,410,142,30,4,2,2,0,0,8,11,2,1,2,1,1,2,1,2,1,1,1,1,1,732
"2866","Korea, Republic of",1994,377,732,732,410,142,30,4,2,2,0,0,8,10,1,1,2,1,1,2,1,2,1,1,1,1,1,732
"2867","Korea, Republic of",1995,377,732,732,410,142,30,4,2,2,0,0,8,11,2,1,2,1,1,2,1,2,1,1,1,1,1,732
"2868","Korea, Republic of",1996,377,732,732,410,142,30,4,2,1,0,1,8,10,1,1,2,1,1,2,1,2,1,1,1,1,1,732
"2869","Korea, Republic of",1997,377,732,732,410,142,30,5,2,2,0,1,8,10,1,1,2,1,1,2,1,2,1,1,1,1,1,732
"2870","Korea, Republic of",1998,377,732,732,410,142,30,6,2,2,1,1,9,11,1,1,2,1,1,2,1,2,2,1,1,1,1,732
"2871","Korea, Republic of",1999,377,732,732,410,142,30,5,2,2,0,1,8,10,1,1,2,1,1,2,1,2,1,1,1,1,1,732
"2872","Korea, Republic of",2000,377,732,732,410,142,30,5,2,2,0,1,8,10,1,1,2,1,1,2,1,2,1,1,2,1,1,732
"2873","Korea, Republic of",2001,377,732,732,410,142,30,5,2,2,0,1,9,12,2,1,2,1,1,2,1,2,2,1,2,1,1,732
"2874","Korea, Republic of",2002,377,732,732,410,142,30,4,2,1,0,1,8,10,1,1,2,1,1,2,1,2,1,1,2,1,1,732
"2875","Korea, Republic of",2003,377,732,732,410,142,30,5,2,2,0,1,8,11,2,1,2,1,1,2,1,2,1,2,2,2,2,732
"2876","Korea, Republic of",2004,377,732,732,410,142,30,5,2,2,0,1,8,11,2,1,2,1,1,2,1,2,1,2,2,1,2,732
"2877","Korea, Republic of",2005,377,732,732,410,142,30,5,2,2,0,1,8,10,1,1,2,1,1,2,1,2,1,1,2,NA,2,732
"2878","Korea, Republic of",2006,377,732,732,410,142,30,5,2,2,0,1,8,11,2,1,2,1,1,2,1,2,1,1,2,NA,2,732
"2879","Korea, Republic of",2007,377,732,732,410,142,30,6,2,2,0,2,NA,10,1,2,1,NA,1,2,NA,2,1,1,2,2,2,732
"2880","Korea, Republic of",2008,377,732,732,410,142,30,5,2,2,0,1,NA,9,0,2,1,NA,1,2,NA,2,1,2,2,NA,2,732
"2881","Korea, Republic of",2009,377,732,732,410,142,30,6,2,2,0,2,NA,11,1,2,1,NA,2,2,NA,2,1,2,2,NA,2,732
"2882","Korea, Republic of",2010,377,732,732,410,142,30,5,2,2,0,1,NA,11,2,2,1,NA,2,2,NA,1,1,3,2,NA,2,732
"2883","Korea, Republic of",2011,377,732,732,410,142,30,4,2,1,0,1,NA,10,1,2,1,NA,1,2,NA,2,1,3,2,NA,2,732
"2884","Kosovo",1981,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2885","Kosovo",1982,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2886","Kosovo",1983,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2887","Kosovo",1984,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2888","Kosovo",1985,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2889","Kosovo",1986,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2890","Kosovo",1987,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2891","Kosovo",1988,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2892","Kosovo",1989,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2893","Kosovo",1990,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2894","Kosovo",1991,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2895","Kosovo",1992,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2896","Kosovo",1993,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2897","Kosovo",1994,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2898","Kosovo",1995,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2899","Kosovo",1996,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2900","Kosovo",1997,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2901","Kosovo",1998,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2902","Kosovo",1999,699,NA,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
