"ccode","year","nyt.count","muslim","polity2","physint","amnesty","statedept","gdp.pc.un","pop.wdi","wopol","wosoc","wecon","domestic9","region","idealpoint"
565,1991,7,0,6,7,2,2,1939.294,1466152,2,0,1,0,"Africa",-1.00602
565,1992,1,0,6,6,2,2,2135.07,1513689,2,0,1,0,"Africa",-1.039266
565,1993,3,0,6,7,NA,2,2090.034,1559480,2,0,1,0,"Africa",-1.001248
565,1994,1,0,6,7,NA,2,2319.123,1605828,2,0,1,0,"Africa",-0.9464714
565,1995,2,0,6,5,NA,2,2424.733,1654214,2,1,1,125,"Africa",-0.872099
565,1996,3,0,6,7,NA,2,2344.274,1705309,2,2,NA,0,"Africa",-0.7777531
565,1997,11,0,6,6,NA,2,2367.692,1757969,2,2,NA,0,"Africa",-0.83151
565,1998,4,0,6,6,NA,3,2150.338,1809719,2,2,NA,0,"Africa",-0.6848111
565,1999,8,0,6,3,3,3,2087.314,1857149,2,2,2,0,"Africa",-0.7598524
565,2000,10,0,6,5,3,2,2059.375,1897953,2,2,2,0,"Africa",-0.7113399
565,2001,11,0,6,5,3,3,1836.511,1931282,2,2,2,0,"Africa",-0.6682748
565,2002,3,0,6,4,3,3,1716.386,1958303,3,2,2,0,"Africa",-0.6340621
565,2003,3,0,6,6,2,3,2488.997,1981237,2,1,2,0,"Africa",-0.6545049
565,2004,5,0,6,6,2,2,3297.959,2003320,2,1,2,0,"Africa",-0.6436637
565,2005,2,0,6,6,2,2,3582.249,2027026,2,NA,1,0,"Africa",-0.5351047
565,2006,13,0,6,5,2,2,3886.461,2052931,2,NA,1,0,"Africa",-0.63701
565,2007,6,0,6,6,2,2,4234.857,2080700,2,1,2,0,"Africa",-0.5692852
565,2008,10,0,6,6,1,2,4183.249,2110791,3,NA,1,0,"Africa",-0.6181835
565,2009,8,0,6,7,1,2,4133.055,2143498,2,NA,1,0,"Africa",-0.7863075
565,2010,9,0,6,6,2,2,5063.381,2178967,2,NA,1,0,"Africa",-0.7630846
565,2011,9,0,6,4,2,2,5626.643,2217618,2,NA,1,0,"Africa",-0.7200155
565,2012,20,0,6,NA,2,2,5668.363,2259393,NA,NA,NA,0,"Africa",-0.7649192
565,2013,3,0,6,NA,NA,NA,NA,2303315,NA,NA,NA,NA,"Africa",-0.8003807
565,2014,8,0,NA,NA,NA,NA,NA,2347988,NA,NA,NA,NA,"Africa",-0.8597355
57,1981,NA,0.01,NA,NA,NA,1,846.9715,101378,NA,NA,NA,687,"LA",0.1052006
57,1982,NA,0.01,NA,NA,NA,1,974.24,102202,NA,NA,NA,0,"LA",0.1063581
57,1983,NA,0.01,NA,NA,NA,1,1083.754,102985,NA,NA,NA,0,"LA",0.2630802
57,1984,NA,0.01,NA,NA,NA,1,1169.967,103742,NA,NA,NA,0,"LA",0.1359824
57,1985,NA,0.01,NA,NA,NA,1,1276.568,104477,NA,NA,NA,0,"LA",0.3183048
57,1986,1,0.01,NA,NA,NA,1,1429.744,105197,NA,NA,NA,0,"LA",0.308732
57,1987,NA,0.01,NA,NA,1,1,1586.999,105892,NA,NA,NA,0,"LA",0.1442876
57,1988,NA,0.01,NA,NA,1,1,1820.767,106533,NA,NA,NA,0,"LA",0.1257848
57,1989,NA,0.01,NA,NA,NA,1,1962.744,107081,NA,NA,NA,0,"LA",0.09293018
57,1990,NA,0.01,NA,NA,1,1,2178.933,107509,NA,NA,NA,0,"LA",0.01865069
57,1991,NA,0.01,NA,NA,1,1,2327.161,107811,NA,NA,NA,0,"LA",-0.06647907
57,1992,NA,0.01,NA,NA,1,1,2554.158,108001,NA,NA,NA,0,"LA",0.02489606
57,1993,NA,0.01,NA,NA,1,1,2608.598,108097,NA,NA,NA,0,"LA",-0.1628245
57,1994,NA,0.01,NA,NA,NA,2,2656.419,108129,NA,NA,NA,0,"LA",-0.1072315
57,1995,NA,0.01,NA,NA,1,1,2887.423,108122,NA,NA,NA,0,"LA",-0.06043176
57,1996,NA,0.01,NA,NA,NA,1,3046.6,108078,NA,NA,NA,0,"LA",-0.03518562
57,1997,NA,0.01,NA,NA,NA,1,3219.049,108001,NA,NA,NA,0,"LA",-0.1618034
57,1998,1,0.01,NA,NA,NA,1,3476.976,107923,NA,NA,NA,125,"LA",-0.2871087
57,1999,1,0.01,NA,NA,NA,1,3616.394,107879,NA,NA,NA,0,"LA",-0.08027777
57,2000,4,0.01,NA,NA,NA,1,3672.604,107897,NA,NA,NA,375,"LA",-0.2574768
57,2001,NA,0.02,NA,6,NA,1,3982.264,107989,2,2,2,0,"LA",-0.2582287
57,2002,NA,0.02,NA,NA,NA,2,4270.783,108150,NA,NA,NA,0,"LA",0.1049028
57,2003,1,0.02,NA,7,NA,1,4446.646,108353,2,2,2,0,"LA",0.006739078
57,2004,NA,0.02,NA,5,NA,1,4808.073,108562,2,3,1,0,"LA",-0.2524946
57,2005,NA,0.02,NA,5,NA,1,5064.227,108749,2,NA,2,0,"LA",-0.2946984
57,2006,NA,0.02,NA,7,NA,2,5608.199,108908,2,NA,2,0,"LA",-0.5406637
57,2007,2,0.02,NA,7,NA,2,6273.081,109045,2,3,3,0,"LA",-0.607737
57,2008,NA,0.02,NA,7,NA,2,6370.582,109158,2,NA,2,0,"LA",-0.5988864
57,2009,1,0.02,NA,5,NA,1,6177.36,109249,2,NA,3,125,"LA",-0.6355668
57,2010,1,0.02,NA,6,NA,2,6233.034,109316,2,NA,3,0,"LA",-0.6529672
57,2011,NA,0.02,NA,6,NA,2,6190.835,109357,2,NA,2,0,"LA",-0.7269618
57,2012,NA,0.02,NA,NA,NA,1,6348.815,109373,NA,NA,NA,0,"LA",-0.7017122
57,2013,NA,0.02,NA,NA,NA,NA,NA,109373,NA,NA,NA,NA,"LA",-0.6882864
57,2014,NA,0.02,NA,NA,NA,NA,NA,109371,NA,NA,NA,NA,"LA",-0.7780727
570,1979,2,0,-7,NA,3,2,209.4121,1274216,NA,NA,NA,0,"Africa",0.217434
570,1980,2,0,-7,NA,2,2,268.5257,1307403,NA,NA,NA,0,"Africa",0.2365032
570,1981,2,0,-7,7,3,2,265.932,1340694,1,0,1,1250,"Africa",0.1041958
570,1982,13,0,-7,4,3,2,238.1189,1374044,1,0,0,1562,"Africa",0.04110626
570,1983,9,0,-7,5,2,2,252.6907,1406818,1,0,0,1250,"Africa",0.1489678
570,1984,NA,0,-7,4,2,2,210.7575,1438248,0,0,0,0,"Africa",-0.1552094
570,1985,3,0,-7,4,3,3,168.6686,1467856,1,0,1,0,"Africa",-0.2603236
570,1986,12,0,-7,4,3,2,194.4938,1495101,1,0,1,1875,"Africa",-0.08122553
570,1987,1,0,-7,7,2,2,242.8249,1520244,0,0,0,0,"Africa",-0.001574231
570,1988,5,0,-7,6,3,3,278.269,1544580,1,0,1,0,"Africa",0.08276783
570,1989,1,0,-7,5,2,2,287.5611,1569936,1,0,0,0,"Africa",-0.07175171
570,1990,1,0,-7,4,2,2,340.9252,1597534,1,0,0,2375,"Africa",-0.1695391
570,1991,1,0,-7,2,3,2,373.984,1627900,NA,0,0,0,"Africa",-0.2919508
570,1992,NA,0,-7,5,NA,3,433.9324,1660360,1,0,1,0,"Africa",-0.4093016
570,1993,NA,0,8,6,2,3,426.063,1693459,1,0,0,0,"Africa",-0.5639184
570,1994,2,0,8,3,3,3,437.7094,1725118,1,1,1,5187,"Africa",-0.8239525
570,1995,1,0,8,4,2,2,489.9074,1753824,1,1,1,312,"Africa",-0.3812383
570,1996,5,0,8,7,2,1,458.5389,1779197,2,0,0,0,"Africa",-0.4315086
570,1997,NA,0,8,7,2,2,477.1824,1801679,2,0,0,0,"Africa",-0.6123462
570,1998,6,0,0,NA,3,2,439.9633,1821609,NA,NA,NA,2000,"Africa",-0.4892861
570,1999,2,0,2,8,2,2,435.7154,1839611,2,0,0,0,"Africa",-0.4971797
570,2000,NA,0,4,6,2,1,415.4984,1856225,2,0,0,0,"Africa",-0.5995329
570,2001,1,0,6,6,2,2,377.4478,1871500,2,0,0,0,"Africa",-0.6207442
570,2002,5,0,8,7,NA,2,348.3185,1885487,2,0,0,0,"Africa",-0.5578258
570,2003,3,0,8,6,NA,2,510.4186,1898757,2,0,0,0,"Africa",-0.6537327
570,2004,4,0,8,7,NA,2,645.5049,1912022,2,0,0,0,"Africa",-0.6466139
570,2005,3,0,8,6,NA,2,710.5178,1925844,2,NA,0,0,"Africa",-0.6084782
570,2006,4,0,8,6,NA,2,736.36,1940413,2,NA,1,0,"Africa",-0.5856252
570,2007,5,0,8,6,NA,3,816.8002,1955784,2,1,1,0,"Africa",-0.6369449
570,2008,NA,0,8,6,NA,2,826.8271,1972199,3,NA,2,0,"Africa",-0.6527587
570,2009,NA,0,8,6,NA,2,862.7867,1989873,2,NA,2,312,"Africa",-0.5424692
570,2010,2,0,8,6,NA,2,1097.024,2008921,2,NA,2,0,"Africa",-0.5814
570,2011,2,0,8,7,NA,2,1243.91,2029516,2,NA,2,0,"Africa",-0.6598816
570,2012,3,0,8,NA,NA,2,1190.902,2051545,NA,NA,NA,0,"Africa",-0.5400725
570,2013,NA,0,8,NA,NA,NA,NA,2074465,NA,NA,NA,NA,"Africa",-0.601275
570,2014,3,0,NA,NA,NA,NA,NA,2097511,NA,NA,NA,NA,"Africa",-0.7221287
571,1979,4,0,6,NA,NA,1,618.8268,960807,NA,NA,NA,0,"Africa",0.1445541
571,1980,7,0,6,NA,1,1,854.5307,997534,NA,NA,NA,0,"Africa",0.1703846
571,1981,1,0,6,8,1,1,942.0142,1034324,1,1,1,0,"Africa",0.2034349
571,1982,4,0,6,8,NA,1,796.6972,1071254,2,NA,NA,0,"Africa",0.007267028
571,1983,7,0,6,6,NA,1,835.7474,1108461,2,1,2,0,"Africa",-0.07743281
571,1984,3,0,6,7,1,1,846.1336,1146205,2,1,1,0,"Africa",-0.2743681
571,1985,6,0,6,8,NA,1,707.033,1184657,2,1,2,0,"Africa",-0.2818577
571,1986,15,0,6,8,1,1,914.6235,1223738,2,1,2,0,"Africa",-0.2207847
571,1987,6,0,7,7,NA,1,1220.639,1263269,2,1,1,0,"Africa",-0.3766268
571,1988,10,0,7,7,NA,1,1372.015,1303192,2,0,1,0,"Africa",-0.3091419
571,1989,NA,0,7,7,NA,1,2248.098,1343440,1,0,1,125,"Africa",-0.2753376
571,1990,3,0,7,7,NA,1,2688.96,1383912,1,0,1,0,"Africa",-0.1802651
571,1991,NA,0,7,7,NA,1,2714.9,1424513,1,0,1,0,"Africa",-0.3837117
571,1992,4,0,7,7,2,1,2777.462,1465072,1,0,1,125,"Africa",-0.4752229
571,1993,3,0,7,6,NA,1,2712.154,1505303,2,0,1,0,"Africa",-0.3666816
571,1994,2,0,7,7,NA,1,2757.043,1544865,2,0,1,0,"Africa",-0.4270675
571,1995,NA,0,7,6,1,1,2987.521,1583453,2,0,1,312,"Africa",-0.3703162
571,1996,4,0,7,7,1,1,2990.617,1620989,2,0,0,0,"Africa",-0.3935689
571,1997,5,0,8,7,NA,1,3029.094,1657349,2,0,1,0,"Africa",-0.4383612
571,1998,9,0,8,6,NA,1,2831.006,1692148,2,1,1,0,"Africa",-0.5028689
571,1999,1,0,8,7,NA,1,3179.423,1724924,2,1,1,0,"Africa",-0.5185365
571,2000,6,0,8,7,NA,1,3297.479,1755375,2,1,1,0,"Africa",-0.5332251
571,2001,12,0,8,7,NA,1,3078.281,1783349,2,1,1,0,"Africa",-0.5326922
571,2002,4,0,8,7,NA,2,3006.591,1808976,2,1,1,0,"Africa",-0.5163143
571,2003,8,0,8,7,NA,2,4098.838,1832602,2,1,1,0,"Africa",-0.5035305
571,2004,7,0,8,7,NA,2,4829.516,1854739,2,1,1,0,"Africa",-0.5836877
571,2005,2,0,8,7,NA,2,5294.379,1875805,2,NA,1,0,"Africa",-0.545246
571,2006,7,0,8,6,NA,2,5341.397,1895944,2,NA,1,0,"Africa",-0.4310277
571,2007,4,0,8,7,NA,2,5711.728,1915187,2,0,0,0,"Africa",-0.4900949
571,2008,6,0,8,6,NA,2,5746.979,1933719,2,NA,2,0,"Africa",-0.2838435
571,2009,6,0,8,6,NA,2,5178.439,1951715,2,NA,1,0,"Africa",-0.2771128
571,2010,4,0,8,7,NA,1,6980.362,1969341,2,NA,1,0,"Africa",-0.3250006
571,2011,5,0,8,7,NA,1,7697.396,1986701,2,NA,2,0,"Africa",-0.3249377
571,2012,10,0,8,NA,NA,2,7191.431,2003910,NA,NA,NA,0,"Africa",-0.4351261
571,2013,2,0,8,NA,NA,NA,NA,2021144,NA,NA,NA,NA,"Africa",-0.3991364
571,2014,5,0,NA,NA,NA,NA,NA,2038587,NA,NA,NA,NA,"Africa",-0.5215801
572,1979,NA,0.01,-10,NA,2,2,801.1516,585335,NA,NA,NA,0,"Africa",0.4190841
572,1980,3,0.01,-10,NA,2,1,1100.452,603373,NA,NA,NA,0,"Africa",0.4847473
572,1981,1,0.01,-10,6,2,1,1131.906,621314,0,0,1,0,"Africa",0.3977095
572,1982,8,0.01,-10,5,2,1,982.9233,639333,0,0,0,0,"Africa",0.09489454
572,1983,5,0.01,-10,6,2,2,981.847,658496,2,0,1,0,"Africa",0.3222493
572,1984,3,0.01,-10,5,3,2,812.8982,680253,2,0,1,3125,"Africa",0.1800957
572,1985,2,0.01,-10,6,2,2,621.2556,705492,2,0,1,1250,"Africa",0.2724188
572,1986,3,0.01,-10,5,2,1,760.8836,734790,2,0,1,0,"Africa",0.1304147
572,1987,1,0.01,-10,3,2,2,952.5086,767417,2,0,1,0,"Africa",0.1299464
572,1988,NA,0.01,-10,5,1,2,1082.367,801350,2,0,1,0,"Africa",0.04301667
572,1989,NA,0.01,-10,5,2,2,1061.174,833787,2,0,1,0,"Africa",-0.06479929
572,1990,NA,0.01,-10,5,2,2,1257.481,862728,2,0,1,0,"Africa",-0.3093338
572,1991,NA,0.01,-10,7,2,2,1269.647,887248,2,0,1,0,"Africa",-0.3757839
572,1992,2,0.01,-10,6,1,2,1376.701,907947,2,1,1,0,"Africa",-0.3514457
572,1993,1,0.01,-9,5,3,2,1417.213,926224,2,0,1,0,"Africa",-0.2924152
572,1994,1,0.01,-9,7,3,2,1505.636,944223,2,1,2,0,"Africa",-0.2029808
572,1995,1,0.01,-9,5,2,2,1759.065,963428,2,1,1,375,"Africa",-0.02388017
572,1996,NA,0.01,-9,5,1,2,1629.013,984506,2,0,1,0,"Africa",-0.09416702
572,1997,1,0.01,-9,4,2,2,1704.897,1006760,2,0,1,0,"Africa",0.002617753
572,1998,1,0.01,-9,6,2,2,1532.917,1028694,2,0,1,0,"Africa",0.01165321
572,1999,1,0.01,-9,6,2,2,1476.781,1048151,2,0,1,0,"Africa",-0.1618916
572,2000,NA,0.01,-9,5,2,2,1433.181,1063715,2,0,1,0,"Africa",-0.4708357
572,2001,4,0,-9,7,2,2,1260.332,1074761,2,0,1,0,"Africa",-0.5341704
572,2002,4,0,-9,7,2,2,1131.248,1082183,2,0,1,0,"Africa",-0.6178554
572,2003,4,0,-9,7,2,2,1704.178,1087929,2,0,1,375,"Africa",-0.5883695
572,2004,6,0,-9,6,2,2,2211.096,1094758,2,0,1,0,"Africa",-0.5734074
572,2005,3,0,-9,5,3,2,2339.296,1104642,2,NA,1,0,"Africa",-0.5832327
572,2006,8,0,-9,6,3,3,2636.188,1118253,2,NA,1,0,"Africa",-0.4571991
572,2007,NA,0,-9,5,3,3,2679.465,1134977,2,0,1,0,"Africa",-0.6557063
572,2008,4,0,-9,4,3,3,2607.158,1153929,2,NA,0,125,"Africa",-0.6989976
572,2009,2,0,-9,4,3,3,2698.364,1173678,2,NA,0,0,"Africa",-0.6770722
572,2010,NA,0,-9,4,3,3,3261.623,1193148,2,NA,0,0,"Africa",-0.7402759
572,2011,4,0,-9,3,2,3,3374.289,1212159,2,NA,0,1,"Africa",-0.8507526
572,2012,3,0,-9,NA,3,3,3136.685,1230985,NA,NA,NA,250,"Africa",-0.8239921
572,2013,NA,0,-9,NA,NA,NA,NA,1249514,NA,NA,NA,NA,"Africa",-0.7608676
572,2014,5,0,NA,NA,NA,NA,NA,1267704,NA,NA,NA,NA,"Africa",-0.7097675
58,1981,2,0.01,NA,NA,NA,NA,2394.037,69750,NA,NA,NA,0,"LA",0.02530683
58,1982,NA,0.01,NA,NA,NA,NA,2683.379,68950,NA,NA,NA,0,"LA",0.001123966
58,1983,NA,0.01,NA,NA,NA,NA,3025.216,67958,NA,NA,NA,0,"LA",-0.2088908
58,1984,NA,0.01,NA,NA,NA,NA,3479.724,66863,NA,NA,NA,0,"LA",-0.3043454
58,1985,1,0.01,NA,NA,NA,NA,4087.591,65744,NA,NA,NA,0,"LA",0.07395902
58,1986,NA,0.01,NA,NA,NA,NA,4935.602,64605,NA,NA,NA,0,"LA",0.2609286
58,1987,2,0.01,NA,NA,NA,NA,5067.363,63484,NA,NA,NA,0,"LA",0.06019596
58,1988,1,0.01,NA,NA,NA,NA,6125.948,62538,NA,NA,NA,0,"LA",0.0891118
58,1989,1,0.01,NA,NA,NA,NA,7009.013,61967,NA,NA,NA,0,"LA",0.09995782
58,1990,NA,0.01,NA,NA,NA,NA,7237.424,61906,NA,NA,NA,0,"LA",-0.09987335
58,1991,NA,0.01,NA,NA,NA,NA,7745.533,62412,NA,NA,NA,375,"LA",-0.1688928
58,1992,NA,0.01,NA,NA,NA,NA,7908.968,63434,NA,NA,NA,750,"LA",-0.2449409
58,1993,NA,0.01,NA,NA,NA,NA,8289.493,64868,NA,NA,NA,125,"LA",-0.2199957
58,1994,NA,0.01,NA,NA,NA,NA,8875.029,66550,NA,NA,NA,0,"LA",-0.231973
58,1995,4,0.01,NA,NA,NA,NA,8523.698,68349,NA,NA,NA,750,"LA",0.1323565
58,1996,2,0.01,NA,NA,NA,NA,9088.922,70245,NA,NA,NA,0,"LA",-0.08840727
58,1997,1,0.01,NA,NA,NA,NA,9473.858,72232,NA,NA,NA,0,"LA",-0.2506534
58,1998,NA,0.01,NA,NA,NA,NA,9861.111,74206,NA,NA,NA,0,"LA",-0.3485707
58,1999,1,0.01,NA,NA,NA,NA,10116.91,76041,NA,NA,NA,0,"LA",-0.4428054
58,2000,NA,0.01,NA,NA,NA,NA,10094.76,77648,NA,NA,NA,0,"LA",-0.5716507
58,2001,NA,0.01,NA,7,NA,NA,9797.968,78972,1,2,2,0,"LA",-0.6403815
58,2002,1,0.01,NA,NA,NA,NA,10027.86,80030,NA,NA,NA,0,"LA",-0.5054797
58,2003,1,0.01,NA,7,NA,NA,10382.63,80904,2,1,2,0,"LA",-0.5623515
58,2004,2,0.01,NA,7,NA,NA,10993.37,81718,2,3,1,0,"LA",-0.5202885
58,2005,NA,0.01,NA,7,NA,NA,12079.87,82565,2,NA,1,0,"LA",-0.5995948
58,2006,1,0.01,NA,7,NA,NA,13599.91,83467,2,NA,1,0,"LA",-0.5873063
58,2007,7,0.01,NA,7,NA,NA,15276.07,84397,2,NA,1,0,"LA",-0.6568021
58,2008,2,0.01,NA,7,NA,NA,15786.36,85349,2,NA,1,0,"LA",-0.6703717
58,2009,9,0.01,NA,7,NA,NA,13979.26,86300,2,NA,2,0,"LA",-0.5571097
58,2010,4,0.01,NA,7,NA,NA,13017.31,87233,3,NA,2,0,"LA",-0.530998
58,2011,5,0.01,NA,7,NA,NA,12757.36,88152,3,NA,2,0,"LA",-0.5794484
58,2012,5,0.01,NA,NA,NA,NA,13207.16,89069,NA,NA,NA,0,"LA",-0.5654436
58,2013,6,0.01,NA,NA,NA,NA,NA,89985,NA,NA,NA,NA,"LA",-0.6304445
58,2014,2,0.01,NA,NA,NA,NA,NA,90903,NA,NA,NA,NA,"LA",-0.7435142
580,1979,1,0.01,-6,NA,2,2,328.8172,8507958,NA,NA,NA,0,"Africa",-0.4780105
580,1980,1,0.01,-6,NA,2,2,373.2779,8746516,NA,NA,NA,0,"Africa",-0.6104633
580,1981,NA,0.01,-6,3,2,2,323.2165,8983494,1,2,2,1437,"Africa",-0.6751231
580,1982,NA,0.01,-6,6,2,2,308.8867,9220693,1,2,2,2875,"Africa",-0.7652344
580,1983,NA,0.01,-6,6,2,2,299.7993,9462343,1,2,2,0,"Africa",-0.7157211
580,1984,NA,0.01,-6,3,NA,2,302.5855,9714342,1,2,2,312,"Africa",-0.8604572
580,1985,2,0.01,-6,5,2,2,286.3233,9981113,1,2,2,0,"Africa",-0.8203611
580,1986,NA,0.01,-6,5,2,2,317.4297,10264368,1,2,2,0,"Africa",-0.9714479
580,1987,2,0.01,-6,2,2,2,242.8766,10563491,1,2,2,0,"Africa",-1.020233
580,1988,1,0.01,-6,4,4,3,224.537,10877757,1,1,2,0,"Africa",-1.037298
580,1989,2,0.01,-6,4,3,3,222.9205,11205548,2,1,2,0,"Africa",-0.9459071
580,1990,2,0.01,-6,4,2,2,266.7425,11545782,2,1,2,1875,"Africa",-0.9662749
580,1991,9,0.01,2,2,3,3,224.6767,11898267,2,2,2,3437,"Africa",-0.8839869
580,1992,2,0.01,9,6,3,3,244.2967,12263899,2,2,2,812,"Africa",-0.8642671
580,1993,NA,0.01,9,2,NA,3,266.593,12643864,2,2,2,250,"Africa",-0.8387127
580,1994,1,0.01,9,4,NA,2,228.2998,13039754,2,1,1,250,"Africa",-0.6924017
580,1995,NA,0.01,9,4,NA,2,234.8875,13452526,2,1,1,250,"Africa",-0.6683204
580,1996,4,0.01,9,7,NA,2,287.7649,13882646,2,1,1,250,"Africa",-0.5975386
580,1997,5,0.01,8,7,NA,2,247.4373,14329239,2,1,1,0,"Africa",-0.4909612
580,1998,5,0.01,7,7,NA,2,252.7596,14790245,2,2,2,0,"Africa",-0.5785542
580,1999,5,0.01,7,7,NA,2,243.8153,15262817,2,2,2,0,"Africa",-0.511293
580,2000,1,0.01,7,7,2,2,246.2831,15744811,2,2,2,0,"Africa",-0.6461852
580,2001,5,0.01,7,7,NA,2,278.9869,16235767,2,2,2,0,"Africa",-0.5337024
580,2002,16,0.01,7,2,3,3,262.7422,16736029,2,2,2,937,"Africa",-0.2784445
580,2003,3,0.01,7,5,2,2,317.4218,17245275,1,1,1,0,"Africa",-0.4875376
580,2004,5,0.01,7,6,NA,2,245.6705,17763367,2,2,1,0,"Africa",-0.5668508
580,2005,3,0.01,7,4,NA,2,275.4767,18290394,2,NA,1,0,"Africa",-0.508743
580,2006,2,0.01,7,5,NA,2,292.9565,18826126,2,NA,1,0,"Africa",-0.4079956
580,2007,3,0.01,7,6,NA,2,379.0674,19371023,2,1,2,0,"Africa",-0.3370864
580,2008,5,0.01,7,5,NA,2,472.3794,19926785,2,NA,1,0,"Africa",-0.3828309
580,2009,36,0.01,0,3,4,4,417.4892,20495695,2,NA,1,2812,"Africa",-0.4032708
580,2010,24,0.01,0,2,3,3,414.871,21079532,2,NA,1,4312,"Africa",-0.4118349
580,2011,16,0.01,3,3,3,3,457.6833,21678934,2,NA,2,0,"Africa",-0.4485295
580,2012,20,0.01,3,NA,4,3,447.1289,22293914,NA,NA,NA,0,"Africa",-0.4499142
580,2013,8,0.01,3,NA,NA,NA,NA,22924851,NA,NA,NA,NA,"Africa",-0.4781786
580,2014,13,0.01,NA,NA,NA,NA,NA,23571962,NA,NA,NA,NA,"Africa",0.03490572
581,1979,NA,0.98,-5,NA,2,2,373.981,302678,NA,NA,NA,NA,"Africa",-0.2237026
581,1980,NA,0.98,-5,NA,2,2,393.8343,313598,NA,NA,NA,NA,"Africa",-0.05947629
581,1981,NA,0.98,-5,NA,2,2,352.6932,323998,NA,NA,NA,NA,"Africa",0.03332854
581,1982,NA,0.98,-6,NA,2,2,320.6294,333998,NA,NA,NA,NA,"Africa",-0.1021001
581,1983,NA,0.98,-6,NA,2,2,324.4605,343708,NA,NA,NA,NA,"Africa",-0.09684799
581,1984,NA,0.98,-6,NA,NA,2,304.2065,353345,NA,NA,NA,NA,"Africa",-0.2955139
581,1985,NA,0.98,-7,NA,3,2,315.3423,363068,NA,NA,NA,NA,"Africa",-0.2845124
581,1986,NA,0.98,-7,NA,3,2,435.7467,372895,NA,NA,NA,NA,"Africa",-0.4517778
581,1987,NA,0.98,-7,NA,3,3,513.1885,382771,NA,NA,NA,NA,"Africa",-0.2363504
581,1988,1,0.98,-7,NA,2,2,528.3268,392705,NA,NA,NA,NA,"Africa",-0.3902724
581,1989,NA,0.98,-7,NA,2,2,493.4933,402707,NA,NA,NA,NA,"Africa",-0.4662573
581,1990,NA,0.98,4,NA,2,1,590.5475,412790,NA,NA,NA,NA,"Africa",-0.5754922
581,1991,NA,0.98,4,NA,2,1,580.3482,422969,NA,NA,NA,NA,"Africa",-0.642418
581,1992,NA,0.98,4,NA,3,2,614.3542,433286,NA,NA,NA,NA,"Africa",-0.5915667
581,1993,NA,0.98,4,NA,3,1,593.8627,443820,NA,NA,NA,NA,"Africa",-0.7323132
581,1994,NA,0.98,4,NA,NA,2,408.5685,454665,NA,NA,NA,NA,"Africa",-0.5836286
581,1995,2,0.98,0,NA,NA,2,497.7436,465895,NA,NA,NA,NA,"Africa",-0.5921939
581,1996,3,0.98,4,NA,1,1,482.6651,477548,NA,NA,NA,NA,"Africa",-0.3012514
581,1997,2,0.98,4,NA,2,3,433.2002,489627,NA,NA,NA,NA,"Africa",-0.6820955
581,1998,2,0.98,4,NA,NA,1,428.9624,502128,NA,NA,NA,NA,"Africa",-0.3194309
581,1999,NA,0.98,-2,NA,NA,3,432.1716,515028,NA,NA,NA,NA,"Africa",-0.4767779
581,2000,NA,0.98,-1,NA,NA,2,382.1603,528312,NA,NA,NA,NA,"Africa",-0.6623266
581,2001,NA,0.98,0,8,NA,2,406.1354,541976,2,1,1,NA,"Africa",-0.8059373
581,2002,NA,0.98,4,NA,1,1,451.7082,556028,NA,NA,NA,NA,"Africa",-0.8728022
581,2003,1,0.98,4,6,2,2,568.7572,570491,2,2,1,NA,"Africa",-0.9816977
581,2004,NA,0.98,6,7,NA,1,619.1105,585389,1,2,1,NA,"Africa",-1.014786
581,2005,NA,0.98,6,8,NA,1,644.2731,600733,2,NA,1,NA,"Africa",-1.060738
581,2006,NA,0.98,9,7,NA,1,653.9537,616526,1,NA,1,NA,"Africa",-0.9195779
581,2007,2,0.98,9,5,NA,3,734.8229,632736,1,2,1,NA,"Africa",-0.7432593
581,2008,1,0.98,9,5,NA,3,805.7017,649291,1,NA,1,NA,"Africa",-0.8026248
581,2009,7,0.98,9,8,NA,1,786.9083,666097,1,NA,1,NA,"Africa",-0.5485806
581,2010,NA,0.98,9,8,NA,1,776.6186,683081,1,NA,1,NA,"Africa",-0.7529308
581,2011,NA,0.98,9,8,NA,2,900.3018,700216,1,NA,1,0,"Africa",-0.7895982
581,2012,NA,0.98,9,NA,NA,2,858.3186,717503,NA,NA,NA,0,"Africa",-0.8437608
581,2013,NA,0.98,9,NA,NA,NA,NA,734917,NA,NA,NA,NA,"Africa",-0.6903792
581,2014,NA,0.98,NA,NA,NA,NA,NA,752438,NA,NA,NA,NA,"Africa",-0.7323036
590,1979,1,0.16,9,NA,NA,1,1302.996,949888,NA,NA,NA,250,"Africa",-0.118434
590,1980,NA,0.16,9,NA,NA,1,1200.676,966039,NA,NA,NA,0,"Africa",0.1830364
590,1981,4,0.16,9,8,NA,1,1197.013,980462,1,1,1,0,"Africa",-0.1868908
590,1982,7,0.16,10,8,NA,1,1117.602,992521,1,1,1,0,"Africa",-0.2736141
590,1983,NA,0.16,10,8,NA,1,1118.892,1001691,2,1,1,0,"Africa",-0.3212776
590,1984,NA,0.16,10,8,2,1,1058.454,1012221,2,1,1,0,"Africa",-0.4207187
590,1985,2,0.16,10,8,NA,1,1085.732,1020528,2,1,1,0,"Africa",-0.4130023
590,1986,1,0.16,10,8,1,1,1465.13,1028360,2,1,1,250,"Africa",-0.1898099
